"COD.IBGE","LONGITUDE","LATITUDE","ALTITUDE"
3169000,-43.0186995083911,-21.1755495253828,360.785737
3156304,-42.8686762586127,-21.2007050785862,336.320799
3169901,-42.936786464392,-21.118596950863,339.651383
3121902,-43.0110812037762,-20.9900103360231,774.657376
3128808,-42.800817312061,-21.1442385026645,341.159892
3172004,-42.8393893910016,-21.011989576499,339.345353
3129004,-42.7188124697545,-21.010673374163,330.828692
3108701,-43.239122599312,-20.8484564353711,631.702579
3166006,-43.3377319940151,-20.7938997625546,726.838927
3150802,-43.2873455533564,-20.6851438155302,732.354664
3153103,-43.1900555792424,-20.7656775003951,637.055346
3165701,-43.1041303932776,-20.9180595996852,770.88651
3152303,-43.0914109084357,-20.6682669687439,625.110236
3121704,-43.1965768271676,-20.4875057988403,611.290578
3100401,-43.1482389018347,-20.3604089306398,492.791017
3148301,-42.9831550986696,-20.8701615323955,727.038532
3171303,-42.8794773756709,-20.7520720064035,691.6120570000001
3161502,-42.8376641332472,-20.9208475272985,398.566636
3116704,-42.805939102564,-20.8586595273859,755.512353
3110202,-42.7939202734051,-20.7889426712776,685.933971
3163805,-42.7208990463332,-20.7059175898337,688.773742
3128204,-43.0112816471752,-20.5717035003645,587.169858
3168507,-42.8626438044107,-20.6490665244689,662.200679
3152105,-42.9096842699379,-20.4166434218704,422.5617369999999
3102506,-42.8072021533658,-20.5100666865054,583.096185
3148806,-42.7159333247726,-20.5960112641468,639.2687570000001
3145851,-42.8063392207749,-20.430995951466,488.863619
3170503,-42.7412284517106,-20.3508704151039,440.608333
3131901,-43.8021429838628,-20.254176511825,850.131423
3154804,-43.7908543768367,-20.0951301623089,743.219029
3106200,-43.9264531735305,-19.9375242931696,937.5280049999999
3144805,-43.8497833626163,-19.98389299326,792.0814869999999
3156700,-43.8255570903302,-19.8924945114854,694.362081
3157807,-43.8500072606321,-19.767616851921,746.128821
3153905,-43.8047741981268,-19.9655987685884,726.3519700000001
3110004,-43.6647873511184,-19.8871411320007,911.306713
3115359,-43.4148057349597,-20.0748929425565,749.977925
3105400,-43.4848824690371,-19.9358474336638,749.85158
3157203,-43.4052209879755,-19.9655911921111,757.834174
3161908,-43.3480400193056,-19.8318007011878,709.68605
3162955,-43.9599562982337,-19.6986268209197,730.516155
3171204,-43.9199151867379,-19.693030439172,679.027724
3137601,-43.8952876969413,-19.625850519515,767.49279
3168309,-43.6871427896688,-19.6738480478143,731.496947
3134608,-43.7473336329577,-19.5222886175859,739.082604
3105004,-43.9570406413178,-19.286437303571,645.2030140000001
3159001,-43.7114593033951,-19.1700918683405,767.382973
3136603,-43.5799944146644,-19.688103367425,893.0511709999998
3107703,-43.473514924483,-19.7041372733151,691.897481
3143708,-43.3748041822981,-19.2183422245581,583.11987
3105707,-43.0371967110936,-20.2836358978627,418.511718
3102308,-43.0660832381092,-20.1147634817543,572.647709
3155702,-43.1798237456689,-19.9549411674932,624.944568
3136207,-43.1745712712595,-19.8056386932246,793.398988
3106002,-43.0969322664076,-19.8258467633876,645.219085
3144706,-43.0354568497189,-19.7644230680316,531.542076
3155009,-42.8956813088344,-20.2446457027931,384.772147
3122702,-42.9708729670396,-20.1622049291265,513.682623
3157401,-42.8184528533261,-20.2382772546662,435.72517
3150208,-42.7352388987405,-20.2476646148305,453.803197
3165560,-42.8419017302093,-20.1025363686126,392.7548919999999
3161007,-42.960363400399,-19.8710278998324,580.54968
3163409,-42.7098601268982,-19.9279832163603,317.670292
3121803,-42.7823684408398,-19.843996673679,330.716505
3131703,-43.2239516190304,-19.6381694919856,783.410707
3158003,-43.1101498441238,-19.4590107736865,527.082947
3132800,-43.3228953038647,-19.4209634651418,699.1347980000001
3160504,-43.2530571823808,-19.2256798032039,509.077408
3147501,-43.1438137394836,-19.3509824786016,646.8890760000001
3164803,-43.1747344223136,-19.2857666697297,483.0882600000001
3103009,-42.8695452089701,-19.6514666720438,445.4636880000001
3140308,-42.737379035917,-19.7064561092255,565.903003
3135001,-42.7529990591999,-19.6470726968442,456.360516
3125903,-43.0197136171061,-19.2364195941195,448.8650529999999
3156403,-47.581754900456,-18.8834800342936,944.4288779999999
3124807,-47.6889748021455,-18.7412931750846,747.323255
3131604,-47.46299141783091,-18.981858344938,958.9275259999999
3143104,-47.4959724312194,-18.7290384395177,878.5917770000001
3127909,-47.7247984350215,-18.4930238017415,670.51734
5221304,-47.7793385108656,-18.360798687853,705.602448
5215504,-47.8326044040217,-18.2255687116268,829.951852
3123502,-47.6119749498521,-18.4338340916932,712.040658
5206909,-47.5593683925586,-18.1585643373316,761.00614
3100104,-47.39683244062221,-18.4875649583709,753.124911
3119302,-47.2015477282097,-18.4738505970211,933.5751139999999
3148103,-46.9974382401645,-18.9408129607698,950.581414
3128907,-46.7972650323216,-18.8380192144852,899.6927910000001
3166808,-46.692108726184,-19.111795762867,1189.413163
3120706,-46.67339264850721,-18.9386473158084,841.827945
3171006,-46.901966885848,-17.991038429689,636.24284
3137106,-46.8125356350839,-18.1769616217335,799.5957200000001
5204805,-47.7782251013376,-17.6405551360671,880.7090230000001
5206206,-47.6068175922326,-16.7694336626424,1216.725605
3128600,-47.1010758534975,-17.7712998972354,610.3948799999999
3147006,-46.8754188909564,-17.2197419096529,703.852112
3114303,-46.3142888776277,-18.9972890245603,1063.747092
3137502,-46.4065287919616,-18.7755725798235,875.3478079999999
3148004,-46.5159156766059,-18.5925708193526,836.0737579999999
3103801,-46.15459776848851,-19.0338552869438,1020.073093
3168903,-45.9635510991526,-19.0039173794883,1028.433987
3153400,-46.41778868799059,-18.4147419733089,948.1244599999999
3170750,-46.033501545731,-18.3837044632158,939.693214
3146404,-45.5387576862268,-18.9022172137903,614.906644
3107000,-45.5046517160236,-18.7847516596481,626.893239
3143500,-45.3555023480963,-18.6074447210682,595.907704
3161700,-45.8342461504009,-18.3411129274852,777.326597
3137536,-46.5179054003776,-17.8380469903296,577.346096
3136306,-46.17546355127039,-17.7418529390152,769.236946
3108552,-46.01540175899551,-16.998600553063,525.290969
5208004,-47.3358155764676,-15.5409446271954,923.4301699999999
3170404,-46.899956595285,-16.3590084919872,591.578928
3109451,-47.0849893051072,-16.0282748026917,956.11927
5204003,-46.9294761862946,-15.8011558817408,911.639128
5217609,-47.6148467661508,-15.4531095644893,1037.706282
5200175,-47.7822121623989,-14.9855352677434,856.2582849999999
5220009,-47.5188017123423,-14.7082161791999,1023.234136
5222203,-47.0573608536835,-15.0348887902369,503.022201
5207907,-47.04508292497311,-14.4501741362361,442.9999999999999
3144375,-46.4975343552908,-16.503836483103,579.642288
3122470,-46.27144989878871,-16.6507498913801,607.347125
3108206,-45.988340657155,-16.5707647855593,653.0540129999999
3154457,-46.0027468183087,-16.2168261719127,546.056824
3170479,-46.2562288734467,-16.0600251966266,553.089966
3109303,-46.424040801173,-15.626505489507,556.164033
3104502,-46.1077521361039,-15.9217716938505,507.050264
3170529,-45.7370281843675,-16.1320910164889,484.5766199999999
3157609,-45.4136331221547,-16.6873734522813,499.610915
3126208,-46.239979536778,-14.9517425974182,859.3660970000001
5220702,-46.2524898428401,-14.8039939156881,764.743052
5200803,-46.5156376913101,-14.4828391100763,512.133262
5220686,-46.48428422250049,-14.4703229878551,515.580341
5203962,-46.43107711489151,-14.4560230269015,544.835331
5206701,-46.1735358095694,-14.5574350504297,766.149063
5212709,-46.1139474126744,-14.4875342637462,721.4961980000001
3116159,-45.6255844399663,-15.2998087146438,873.907546
3125705,-44.8965866173716,-18.7543565609492,603.927615
3169356,-45.22573524674151,-18.2059212234568,593.915793
3143609,-44.6035310348425,-18.5472184623685,607.991753
3120904,-44.4283989683234,-18.7554807210556,646.408206
3131109,-44.3662617661161,-18.7314405293221,616.462553
3158508,-44.0381025080678,-19.0068859962737,595.459988
3153202,-44.0541822751655,-18.64078173782,581.343962
3119104,-44.4562256497032,-18.3635162865397,639.498273
3160603,-44.2216982205234,-18.2878101894845,530.678146
3142502,-44.1193167724144,-18.3236856176991,549.334218
3104809,-44.2752188423279,-18.1125481031842,538.752206
3109402,-44.9551936818752,-17.3594207720402,500.411764
3151206,-44.9510653804875,-17.3495820950721,491.939909
3170800,-44.7303465827323,-17.5975701765461,519.618834
3129608,-44.9141068387179,-16.8598724478399,483.858103
3138104,-44.5793585587481,-17.8951151799682,553.617536
3109204,-44.1807884588015,-17.8742562837536,596.089553
3136405,-44.1736047177658,-17.7552943060318,685.570198
3126604,-44.2342065277647,-17.3199488051064,670.036866
3135605,-44.4416872765915,-17.2163725565375,561.115824
3137304,-44.5783346323487,-16.9784491999334,708.838412
3162252,-44.3490885621947,-16.8520551562038,823.286128
3116506,-44.2087100149448,-17.0776850223507,650.1877919999999
3118106,-43.6876316327273,-18.8164519602395,1042.533728
3117504,-43.423435767518,-19.0451899939582,787.0867780000001
3153301,-43.5574479486812,-18.6154898020042,1151.180347
3102407,-43.3660843434322,-18.7335930237885,671.944019
3167103,-43.3886312680834,-18.604442244769,804.3790739999998
3127602,-43.7339867457722,-18.4429725021459,1080.667693
3121001,-43.656714638014,-18.4533026482564,1268.062204
3121605,-43.5944568221762,-18.2420927236025,1161.624591
3120102,-43.4753487750125,-18.0720593054372,736.952217
3125507,-43.3845437324083,-18.0063941609235,788.100292
3122603,-43.2613480039741,-18.964550186049,601.746865
3113800,-43.1458403032499,-19.0870863868602,572.655
3166105,-43.0817557207791,-18.8980080193896,605.243592
3156809,-43.088203642905,-18.6718146526173,734.541115
3123106,-42.9267218922717,-19.0542617829302,594.27184
3108800,-42.7153526369813,-19.0535966183638,442.341245
3171808,-42.7148044703271,-18.8251403919712,730.443532
3128006,-42.9370490952478,-18.7771507896573,781.8124579999999
3162807,-42.7760481433917,-18.5451868289369,736.844523
3160207,-43.3037794094908,-18.4689716449488,765.154218
3140605,-43.0573759058743,-18.4727736728386,773.0384369999999
3166501,-43.1744593090578,-18.3622797244177,722.904236
3156007,-43.0224390980622,-18.3011105686442,721.124789
3125408,-43.2451709347937,-18.0775631165158,727.993174
3165909,-43.2229754714858,-17.9460246702867,781.4265649999999
3148400,-42.8726250989216,-18.4317377121407,754.5015090000001
3116803,-42.8436545122746,-18.2204050345968,684.309065
3126950,-42.7652952385537,-18.1650807115073,664.788573
3145455,-43.5714109825145,-17.4018999259883,784.3994320000001
3123809,-43.9494147387384,-17.2877532072143,679.5025889999999
3107307,-43.8144435712164,-17.1121047326965,704.719161
3128253,-43.6687777057549,-17.011527462616,783.877201
3143302,-43.8654224343832,-16.7227066394632,643.399946
3127354,-43.696405897757,-16.8502186912941,653.0313210000001
3136801,-43.5901936206433,-16.8512704544786,682.725989
3132503,-42.8491577569261,-17.858517325276,949.664988
3113503,-43.0144602004652,-17.5302458340561,758.243952
3171071,-42.7359302400247,-17.3939690798017,796.846042
3132008,-43.3104021870614,-17.064435181195,1073.142469
3169703,-42.7304145447903,-17.2864120937393,713.306698
3108503,-43.0104324369177,-16.8629245513553,943.930263
3120300,-42.8595509120255,-16.7126340051996,702.038178
3152131,-45.0631345096394,-16.6330397387314,479.744754
3164209,-45.0691351971252,-16.3686392153204,487.581442
3111150,-44.8118582138383,-16.5040634887412,600.612536
3170008,-44.7870862054941,-16.2974045204371,631.7969869999999
3130051,-44.9027768020848,-16.2140127765566,578.414572
3150570,-45.14950688059659,-16.0549897293825,501.615578
3161106,-44.8613127423766,-15.952563805062,473.741325
3162658,-44.5295709891001,-16.538375144039,631.2782590000001
3118809,-44.3584952946502,-16.6893234471669,785.932831
3138682,-44.5860484270339,-16.1153114856566,753.76024
3108602,-44.4275330930915,-16.2058726883347,738.125794
3142007,-44.1606437772011,-16.2584529380209,807.4940230000001
3138658,-44.3061148191293,-15.9020583524989,772.6950880000001
3149150,-44.3924439591511,-15.5990124526835,463.371271
3135209,-44.3598053349032,-15.4878728135018,458.705218
3135357,-44.2761272371548,-16.0009569330547,841.318203
3147956,-44.0827053066768,-16.0792763591535,766.988628
3162401,-44.0089551084967,-15.9245130650008,719.033735
3129657,-44.1677094358321,-15.665466650836,777.728885
3170909,-44.027948143227,-15.7088710517885,745.378327
3108255,-44.7580284448541,-15.3238044709842,615.075443
3117836,-44.4151547108268,-15.2962703176834,649.269942
3132107,-44.0931858020531,-15.1026418644168,458.596739
3162450,-44.0812622895275,-14.8825334834434,481.486049
3142254,-44.4120754278479,-14.7478394002466,647.849006
3142700,-44.3636205825571,-14.4203647781141,500.058212
3136959,-44.1595897099682,-14.263594562434,450.965274
3112703,-43.7054128998982,-16.3209151358459,587.848974
3126703,-43.488735281491,-16.4756808651741,652.632034
3171030,-43.6060222623997,-15.5945423468553,481.9229859999999
3127800,-42.888012880146,-16.5664951542751,774.323686
3145059,-43.3025512295159,-15.8022101962361,533.917617
3135100,-43.3076829437623,-15.799028457872,536.809474
3154507,-43.0445637317792,-15.9980341602315,822.8263030000001
3152204,-43.0285226494433,-15.7468377265095,566.629069
3146552,-43.0705559756113,-15.5370659870375,509.723845
3166956,-42.8743863930717,-15.8087837815767,627.141649
3135050,-43.6703288759638,-15.3429340531305,465.845227
3140852,-43.9178264365666,-14.8502838772278,453.68212
3139300,-43.9367615223531,-14.7559221139646,447.76318
2920205,-43.7716203176702,-14.3403832836309,440.889634
2907103,-43.7617772009392,-14.3020069030981,446.452146
2917334,-43.556402615529,-14.4121460359675,506.290074
3127339,-43.119480839155,-15.0768220670321,532.054414
3115474,-42.9635229642327,-15.3573788758621,517.775984
3141009,-42.8665147238001,-15.3973215524923,543.331812
3139250,-42.955964349258,-15.0516469173177,640.837859
3142908,-42.8731654940395,-15.1553385882475,589.60085
3124302,-42.8129818449157,-14.9252718106823,568.198077
2930006,-42.9441131530547,-14.5748223918878,536.326547
2906600,-42.8644023352399,-14.413186502654,588.23558
3305505,-42.4966940500338,-22.9311274153182,5.727573
3300209,-42.3410960231634,-22.8774383866779,12.103627
3301876,-42.2221245423239,-22.8390569830185,7.027460999999999
3305208,-42.1035286701542,-22.8372031940801,10.637049
3300258,-42.0283359676368,-22.9676382769054,8.83995
3300704,-42.0200748019026,-22.8807646664564,10.903366
3304300,-42.6259978411627,-22.7112715018975,70.09365
3305604,-42.3898259273538,-22.6543301977472,14.531396
3300803,-42.6631643572628,-22.4675708715827,156.65051
3303401,-42.5327712629634,-22.2864614585334,856.3472799999998
3301306,-42.204210544431,-22.4795365018875,22.479396
3305703,-42.6786255811119,-22.0506694101775,358.196863
3101508,-42.6959466024573,-21.8768037112111,149.027604
3301207,-42.6097176406817,-21.929311779485,347.666941
3301603,-42.515097631467,-22.0589060892828,564.702596
3300506,-42.4172114822868,-22.1533052276483,590.701385
3172103,-42.5412849473876,-21.7707111485563,219.925825
3124609,-42.4583710299194,-21.7422852757895,215.269748
3301504,-42.3630305379077,-22.0277765624667,495.674296
3301108,-42.365977599021,-21.9818398581366,401.224076
3302452,-42.2570738797263,-21.9902295044876,271.804464
3305307,-42.1302196784864,-21.9544634102,614.78664
3151107,-42.3484310466426,-21.6559720065321,165.8808
3302106,-42.0777295245708,-21.6705026726489,66.177818
3300159,-42.1049166541126,-21.6194217691392,65.930916
3304524,-41.9369671271608,-22.5239411851367,8.977104000000001
3300233,-41.8877494680881,-22.75776379225,10.96626
3302403,-41.775064285476,-22.3687049737203,7.462815999999999
3300936,-41.6640105958578,-22.182594726707,15.087146
3305901,-42.0548152486202,-22.0613797041912,665.684587
3304607,-42.0144449928315,-21.966094470022,859.381865
3301405,-41.8677585057148,-22.0878715258673,62.363736
3300902,-41.9086360046562,-21.577276709013,43.168852
3304805,-41.7555923123358,-21.6436265459804,31.054661
3304151,-41.4725094000999,-22.106640164856,9.030200000000001
3301009,-41.3304764918626,-21.7518986314139,12.825373
3305000,-41.050348145484,-21.6404577517318,8.131209
3138401,-42.6418441295043,-21.5307293638842,226.276495
3115300,-42.6920846108201,-21.3892484225714,180.807103
3158409,-42.5546049490811,-21.2840280779792,268.85855
3154101,-42.4713945672859,-21.5337846181149,191.228225
3138005,-42.4806742915843,-21.3636296122271,178.29321
3142205,-42.6160395902808,-21.193981740878,350.203793
3164431,-42.6386658919301,-21.0738303374471,778.195696
3156452,-42.5060599702183,-20.9812982007306,745.446419
3146701,-42.3158258828457,-21.3725611552161,167.402305
3304706,-42.1779115574882,-21.5359771202995,133.083444
3303005,-42.1984114071903,-21.4111632985183,149.013945
3143906,-42.3610748978923,-21.132046790875,202.422773
3105509,-42.2391465797033,-21.2478823440876,199.617378
3148202,-42.2126532982876,-21.1517112738729,181
3302304,-42.1311744192347,-21.2057208346119,214.586736
3124906,-42.192277081877,-21.0972225300366,186.687781
3103108,-42.1093426501154,-21.018232058154,331.821155
3124005,-42.6593674650091,-20.8335065573314,767.094835
3111705,-42.6130114531104,-20.687376038051,749.766688
3103702,-42.5262730999891,-20.6656617306709,905.206219
3135506,-42.6822636838868,-20.4463030368884,418.623547
3166303,-42.4820072656267,-20.4715553538463,701.4579680000001
3142106,-42.3461498563434,-20.8944190655842,407.4325479999999
3171402,-42.2458035423232,-20.8653406925911,708.444261
3161403,-42.2682205326675,-20.7923014180921,720.836082
3125952,-42.2781805292377,-20.7327756851485,759.753686
3149002,-42.1545386689724,-20.8299461546208,638.350068
3148756,-42.3321344916825,-20.5200184899524,899.95699
3157906,-42.2525357802654,-20.3779254261896,805.8122
3122009,-42.1477393353315,-20.612977195882,685.469198
3145877,-42.2029460820898,-20.5041213736257,808.9004609999998
3162559,-42.1521577505494,-20.395499865364,844.851359
3138674,-42.1064719035898,-20.4383761076601,825.188826
3305133,-41.9412319414458,-21.3602211091167,157.440842
3304102,-42.0401563585052,-20.9626076263456,195.212377
3303104,-41.9764403133446,-21.0437569883325,183.598833
3302205,-41.8862031766506,-21.2105910841167,115.315157
3302056,-41.690964760493,-21.4251032773406,35.068197
3301157,-41.6132963462101,-21.4961573560236,21.442654
3300605,-41.6776797949817,-21.1344974412421,90.70825600000001
3201100,-41.6758105077654,-21.1293417877779,93.006871
3204807,-41.6560878498074,-21.026130246095,308.350948
3200508,-41.5633797608618,-21.1564478846261,115.389122
3169208,-42.0146816210783,-20.9025892244586,281.035353
3113305,-42.0322245231296,-20.7325505076967,412.2863249999999
3125309,-42.0138461766787,-20.8017449428698,325.268295
3110103,-41.9229821868914,-20.6968289772934,740.609876
3306156,-41.8632953882988,-20.9292976632408,808.0275749999998
3202009,-41.8495773624823,-20.6928939046786,767.519455
3124203,-41.9139350169683,-20.6437078076784,750.116822
3112109,-41.9071902950208,-20.5255883667474,834.8185129999999
3153509,-41.967175112677,-20.422927110311,672.948025
3139508,-41.9626798073714,-20.3639991108356,640.389932
3102050,-41.873083740031,-20.4443611203581,958.7732429999999
3202306,-41.6794962927473,-20.7753378046585,596.716833
3200201,-41.5364883187663,-20.7632651344965,258.903387
3201803,-41.6799763283207,-20.6204706512278,827.0102450000001
3202553,-41.6594124008597,-20.5387309659689,748.5947719999999
3202652,-41.6475278614673,-20.3485970386774,749.71901
3203007,-41.5328886935213,-20.3485995131621,683.118778
3154903,-42.6522301991544,-20.2265128658814,356.651615
3160108,-42.6138987970154,-20.3125002773247,429.709495
3100302,-42.4809899866789,-20.3014452832258,589.830145
3164001,-42.523900934801,-20.1719098239053,368.061932
3154002,-42.4541675367435,-20.1019588513847,301.999039
3120003,-42.4001378803437,-19.8347854817146,360.574245
3140902,-42.3414864060946,-20.287148251878,638.759669
3112901,-42.2719878999316,-20.1708899888554,618.029953
3171154,-42.2683458173973,-20.0347660876463,581.029642
3107802,-42.3157265526063,-19.8244720389406,539.176826
3157252,-42.1408405819159,-19.9757926668077,785.003652
3113404,-42.1437070451993,-19.7896349224647,587.871986
3159357,-42.1317808369165,-19.8752101695636,645.644284
3150158,-42.0742639715865,-19.7592126243556,852.2584010000001
3168705,-42.6439423108068,-19.5840503579113,340.899057
3119401,-42.624346577298,-19.5250528387517,257.965105
3150539,-42.4086657783621,-19.728608252247,271.787716
3131307,-42.5203511114107,-19.4810320966711,241.699093
3158953,-42.5525829490449,-19.3690985229636,268.316119
3136108,-42.6747016823061,-19.1686956735468,419.207631
3141702,-42.6056610568179,-19.2243458118658,361.0075
3131158,-42.4181656693639,-19.4132508256039,232.819064
3106309,-42.4872826001983,-19.2246449987857,262.229761
3170578,-42.2998154822517,-19.6007202035126,279.356479
3123858,-42.2323599753122,-19.6277833503095,464.473296
3170057,-42.1092163270909,-19.6413620043231,508.67656
3129301,-42.2146925147824,-19.4402724486427,435.7046950000001
3130903,-42.1219309349806,-19.5501147212223,479.528983
3109253,-42.2594570122598,-19.4222126744509,441.994233
3144359,-42.3347084488518,-19.2235434742802,257.367738
3149952,-42.2347246280497,-19.154484900521,206.207328
3162609,-42.156459894962,-19.3376661336718,218.899267
3122504,-42.1103240464578,-19.3791630312679,321.720044
3167707,-42.0986538397189,-19.2355492873163,274.695472
3125804,-42.0809784803541,-19.1510006444002,253.694559
3139409,-42.0338482904372,-20.2586800826688,636.81319
3154150,-41.9851988576302,-20.2426797028801,653.5181710000001
3167608,-42.0038567486968,-20.1220295967836,578.58071
3158904,-41.9234974642324,-20.1085461644409,504.379417
3140530,-41.8757909081753,-20.2582291953711,709.9044959999999
3123528,-41.794261647372,-20.2072388765844,694.8751170000001
3163607,-41.749072816426,-20.0059989813353,390.590031
3116001,-41.6922070079875,-20.0442533439862,372.947901
3137700,-41.645293037911,-20.1641701461859,562.0103370000001
3202454,-41.507207999498,-20.2340203456729,744.947347
3117405,-41.6924492631517,-19.9307803580723,273.349275
3131208,-41.7173533200378,-19.8003359533052,242.893236
3168051,-41.6158581306474,-19.7614695837428,214.527525
3144003,-41.4391385240539,-19.8071892237146,251.854638
3130556,-41.9624807644967,-19.5958756418795,619.154219
3160959,-42.0095079969034,-19.529446066682,745.872565
3164472,-41.979598898526,-19.5001070893414,764.933079
3168408,-42.0077345774412,-19.2814948721957,298.680373
3123700,-42.0498416857745,-19.1981028697075,239.438888
3133204,-41.8649318371439,-19.1716889289776,253.045603
3151909,-41.6290012532568,-19.620144403805,237.805052
3102209,-41.7264422739295,-19.4144696862521,393.105046
3118403,-41.4719740204006,-19.1756232008653,126.417559
3304755,-41.1177197285798,-21.4801381316446,17.857956
3203403,-41.3644252658845,-21.0653735075382,73.069157
3204302,-41.0518956305895,-21.1001484078337,56.760106
3203320,-40.8301872856744,-21.0429962746583,23.827944
3202801,-40.836145116845,-21.0110996266185,0.690257
3203809,-41.3462139983691,-20.9536923089115,285.00691
3203106,-41.4029345744706,-20.7976978976408,130.644173
3200706,-41.1912419094544,-20.91589661958,73.923706
3201209,-41.1119188104426,-20.8501123490638,35.668402
3203700,-41.417513780413,-20.4565455929083,633.665746
3201407,-41.2022127039763,-20.6020650854299,108.80458
3201704,-41.2453480411941,-20.3655811131937,641.554504
3205036,-41.0071483601644,-20.671678198164,604.0301
3204401,-40.9362283554512,-20.8645861490581,44.742386
3202603,-40.8112210453371,-20.7971447532336,39.522355
3204203,-40.7279809404286,-20.837608899062,4.367183
3200409,-40.6476589422027,-20.8056132235616,5.713608
3202405,-40.4950210194579,-20.6659745790205,17.638624
3200300,-40.7600496463911,-20.6303475366092,64.792346
3203346,-40.6803834328881,-20.4267085913539,560.75219
3201902,-40.6593963545811,-20.3642385217624,519.664499
3205101,-40.4956243354911,-20.3908625105493,28.38215
3201159,-41.2896765285112,-20.1570341855801,750.34263
3205069,-41.1290532110882,-20.3315181768189,731.469101
3200102,-41.1254597171689,-20.0770400092879,360.799057
3203163,-41.0552443545224,-19.8986934498345,198.143159
3202900,-40.8797910822261,-19.8723480054452,207.09006
3202702,-40.8565984866284,-19.8025077106106,136.909105
3159506,-41.379278217516,-19.3598130140832,305.104696
3134103,-41.225631912755,-19.3923977841336,146.800503
3154309,-41.2539671081682,-19.3254839302633,92.386156
3101102,-41.0733274627961,-19.4919501486741,64
3200805,-41.0120677359012,-19.5142461280243,78.900888
3204005,-40.8560031007125,-19.2244197855448,137.019117
3204500,-40.5332096123378,-20.098890691883,63.195949
3204559,-40.7416178006497,-20.0288140575806,705.0296
3204609,-40.5989977217142,-19.9377143162552,705.760014
3201308,-40.3905591046775,-20.2946777959027,37.165389
3205309,-40.3222087267266,-20.3201537922382,0
3205200,-40.2939566369471,-20.3383741035983,3.141492
3205002,-40.2752170367085,-20.1567698418207,49.60352099999999
3202207,-40.4037654440298,-19.9334471170882,41
3203130,-40.3808804853377,-19.7529585982564,69.682624
3202504,-40.3716661788635,-19.8318799974693,38.259361
3200607,-40.2762233763624,-19.8232777398441,68.063025
3204955,-40.6431387555474,-19.72530720421,137.303143
3201506,-40.6303175540319,-19.5362700830264,44.142861
3204658,-40.621877732717,-19.1481685094206,139.392339
3203353,-40.5509510036323,-19.4128127571596,146.273639
3202256,-40.4577660614079,-19.2528074438217,191.105204
3204351,-40.3224784282699,-19.2770864853351,99.835059
3203205,-40.0653057986955,-19.3981059338732,29.167078
3205010,-40.0964908071322,-19.1919496272697,60.928436
3100500,-42.5462108797345,-19.0767128930499,473.702083
3127503,-42.4772238728792,-18.8248250007762,790.861204
3122207,-42.6218202062038,-18.8052604131794,748.810058
3112059,-42.6257272921885,-18.531717905681,686.203611
3148608,-42.563186267502,-18.5468889882009,759.818014
3157500,-42.4393126685705,-18.8198378226371,696.57411
3161601,-42.28913506793,-18.8440313413004,290.818576
3165503,-42.3661292228935,-18.7832653463003,664.607653
3119203,-42.283027891501,-18.6180835052857,507.957442
3163508,-42.6666267691673,-18.2758107497791,607.11567
3164100,-42.6002319396511,-18.3655057589487,518.5627490000001
3136553,-42.5005902687835,-18.217494940633,548.6606440000001
3164506,-42.5657456966687,-18.0913715107723,522.165388
3158201,-42.4178024504598,-18.1922522019305,485.6893509999999
3100609,-42.3896432300847,-17.9910530490867,432.447164
3171907,-42.3108100373185,-18.4760617042203,407.062161
3144201,-42.2517915937101,-18.4579241920876,320.576957
3140100,-42.0816889525875,-18.5049724105216,236.807702
3163003,-42.1464105249464,-18.3251174561963,271.34279
3101805,-41.9891291115954,-18.9868312558848,192.61809
3127701,-41.9470813340288,-18.8528824027326,173.146641
3112653,-41.8650973290854,-19.0790244569872,237.829611
3171501,-41.9233604609168,-18.5795889076921,205.897566
3126901,-41.9012165865176,-18.5617897292028,194.934631
3169505,-41.6379804793586,-18.9766076605886,136.42177
3127305,-41.5361971686177,-19.0054736418738,133.222498
3122108,-41.4832539383023,-18.7731284722731,236.712659
3161056,-41.490352828828,-18.5861055938846,535.028069
3135076,-41.8101692473884,-18.4615985736767,231.291211
3126752,-42.0073128118949,-17.9590435720608,347.845994
3110806,-41.7301317866171,-18.2411235313766,252.3485
3150000,-41.6016228175806,-18.3536287284123,332.25037
3144904,-41.5013362739996,-18.4416056129786,341.835237
3132701,-41.6822673820424,-18.0343299623401,302.611921
3126802,-41.4294207855596,-18.0711850275345,456.704236
3104452,-42.5592310545725,-17.8677629379612,833.468878
3112307,-42.5160753734565,-17.6953852196546,955.646698
3102852,-42.2664504899208,-17.7277898315876,864.338338
3139201,-42.0760767010133,-17.8416225394257,712.180603
3165552,-42.166438310787,-17.5970190161596,782.8261279999999
3141801,-42.5967587107471,-17.2154581630997,496.344869
3138351,-42.6956826242014,-17.0838668456352,626.0276730000001
3116100,-42.5407487605038,-17.0866959808178,497.948756
3136520,-42.6071746086131,-16.9071819760416,523.8827669999999
3106507,-42.4613537743061,-16.9503017547541,413.8486550000001
3135456,-42.2560474559329,-17.0804230775619,357.739148
3126505,-42.3497731636507,-16.9906912872952,381.314359
3171600,-42.3432810665661,-16.8021488565085,418.06909
3103405,-42.0642065495411,-16.8517813948383,317.435168
3152402,-41.7883855248752,-17.8013694467449,486.722177
3137007,-41.740449939658,-17.6244796691424,497.246778
3145307,-41.8753915421219,-17.4748888546645,785.4734600000001
3168606,-41.5096351657897,-17.8625398074625,352.998455
