"origem","NM_ORGAO_SUPERIOR","zscore","total","media"
3522208,"MINISTERIO DO TURISMO",-0.801067046427245,9635,23328.6666666667
3522307,"MINISTERIO DA INTEGRACAO NACIONAL",1,2,2
3522307,"MINISTERIO DAS CIDADES",0.231838477365615,59165,50836.8
3522307,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.57030832673028,13922,14593.75
3522406,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.0847945660499283,21092,21971.25
3522406,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,15588,15588
3522406,"MINISTERIO DA CULTURA",0.707106781186548,19831,17254.5
3522406,"MINISTERIO DA JUSTICA",1,2505,2505
3522406,"MINISTERIO DA SAUDE",1.77186635740712,81506,29433.6
3522406,"MINISTERIO DAS CIDADES",0.221527220237043,85240,72146.5555555556
3522406,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.834668441262745,18093,12365.75
3522406,"MINISTERIO DO ESPORTE",-1.34295109369201,2,34409
3522406,"MINISTERIO DO TURISMO",1.60560513919008,19442,12634
3522505,"MINISTERIO DA JUSTICA",-0.61064355696317,16779,27111.8
3522505,"MINISTERIO DAS CIDADES",0.581851562565525,93419,62057.5
3522505,"MINISTERIO DO ESPORTE",-0.472215026623702,22634,30285.3636363636
3522604,"MINISTERIO DA SAUDE",-1.83585578896833,9983,65734.4444444444
3522604,"MINISTERIO DAS CIDADES",-1.1524792960701,19434,35936.4
3522604,"MINISTERIO DO ESPORTE",-1.43650706939365,2,21686.7
3522604,"MINISTERIO DO TURISMO",-0.725120208672341,9635,20211.25
3522653,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.25429208797913,2505,30133.8
3522653,"MINISTERIO DA SAUDE",1.15470053837925,15649,9044.33333333333
3522703,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.38603996420277,6959,26383
3522703,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,58892,58892
3522703,"MINISTERIO DA SAUDE",-0.663561492076175,19966,33857.8
3523008,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.03008179160979,4892,15342.5
3523008,"MINISTERIO DAS CIDADES",0.92392791509833,41030,26409.7142857143
3523008,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.640844509869132,9062,6249
3523107,"MINISTERIO DA CULTURA",0.434505754471104,42168,34424
3523107,"MINISTERIO DA JUSTICA",-0.290654836298259,14678,17985.5714285714
3523107,"MINISTERIO DAS CIDADES",2.19363508891569,150959,63693.2
3523107,"MINISTERIO DO ESPORTE",-0.0415061822261707,50409,51996.3
3523206,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.714491709960327,6959,20682.5714285714
3523206,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",1,9983,9983
3523206,"MINISTERIO DA JUSTICA",1,15466,15466
3523206,"MINISTERIO DAS CIDADES",1.74819444187264,83127,35636.5
3523206,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,13277,13277
3523206,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.886266587405974,10924,22051.3333333333
3523206,"MINISTERIO DO TURISMO",-0.560915980803244,9635,19881
3523305,"MINISTERIO DA SAUDE",-0.5,9983,11554.75
3523305,"MINISTERIO DAS CIDADES",-0.673021551150987,9717,10257.5
3523305,"MINISTERIO DO TURISMO",-0.800795204541218,9635,13141.4
3523404,"MINISTERIO DA JUSTICA",-1.15133888014685,8346,12823
3523404,"MINISTERIO DAS CIDADES",0.848616602502738,61242,39821.1111111111
3523503,"MINISTERIO DA JUSTICA",1,14760,14760
3523503,"MINISTERIO DAS CIDADES",-0.931424776918176,10179,34666.1
3523602,"MINISTERIO DAS CIDADES",-0.867624597817313,9717,15621.4444444444
3523800,"MINISTERIO DAS CIDADES",-0.651487516696767,9717,15548.8888888889
3523800,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.762265816509737,2505,11210.25
3523909,"MINISTERIO DA SAUDE",-1.05645133187348,54593,127976.714285714
3523909,"MINISTERIO DAS CIDADES",-0.827482076133176,14077,59375.7777777778
3523909,"MINISTERIO DO ESPORTE",-0.913519564277216,8147,56833.6666666667
3523909,"MINISTERIO DO TURISMO",0.332159510706256,35454,29885
3524006,"MINISTERIO DA JUSTICA",1,15887,15887
3524006,"MINISTERIO DAS CIDADES",0.747646922117365,49820,34261
3524006,"MINISTERIO DO ESPORTE",-0.0763147193202374,22683,23777.3
3524006,"MINISTERIO DO TURISMO",0.945271599289038,42003,26239
3524006,"Presidencia da República",0.707106781186548,8346,5425.5
3524105,"MINISTERIO DA CULTURA",1,4810,4810
3524105,"MINISTERIO DA SAUDE",0.161841574550816,61911,57030
3524105,"MINISTERIO DAS CIDADES",-0.486194712359197,18171,31471.4545454545
3524105,"MINISTERIO DO ESPORTE",-0.770739912181258,10113,17335.4444444444
3524303,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.833501171096142,6145,23144.625
3524303,"MINISTERIO DA CULTURA",0.577350269189626,9983,7490.33333333333
3524303,"MINISTERIO DA SAUDE",-0.773738532296731,27924,70239
3524303,"MINISTERIO DAS CIDADES",1.4015674082143,85707,44345.7272727273
3524303,"MINISTERIO DO ESPORTE",-0.419757194487264,17229,26323.2857142857
3524303,"MINISTERIO DO TURISMO",-0.440174693450475,9635,22153.8571428571
3524402,"MINISTERIO DA SAUDE",-0.564949561322622,29555,53034.1428571429
3524402,"MINISTERIO DAS CIDADES",1.54138960662558,111809,65445.1111111111
3524402,"MINISTERIO DO ESPORTE",-0.75891573711916,9635,27097.125
3524501,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.65089758107318,4682,22593.1428571429
3524501,"MINISTERIO DA SAUDE",0.707106781186548,49775,35965.5
3524600,"MINISTERIO DAS CIDADES",1.39262530571404,37058,22267.4444444444
3524709,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.791531342248181,12244,23472.75
3524709,"MINISTERIO DAS CIDADES",-1.30704821641663,9717,43106
3524709,"MINISTERIO DO ESPORTE",-0.681438950257639,17998,32776.875
3524709,"MINISTERIO DO MEIO AMBIENTE",1,19197,19197
3524709,"MINISTERIO DO TURISMO",-0.464716475768542,11317,22378.2222222222
3524808,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0492302059282148,14527,14130.5
3524808,"MINISTERIO DA SAUDE",1.77535023255161,148522,45048.2
3524808,"MINISTERIO DAS CIDADES",2.40930422653718,94968,38717.4444444444
3524808,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.660474592283198,13277,9897.33333333333
3524808,"MINISTERIO DO ESPORTE",-0.179081526177409,22569,25607.4285714286
3524808,"MINISTERIO DO TURISMO",0.00894287063213876,19618,19531
3524907,"MINISTERIO DAS CIDADES",-0.521102784977333,11417,26195.3
3524907,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.707106781186547,5992,7169
3524907,"MINISTERIO DO ESPORTE",-1.36200949754301,9635,25956.75
3525003,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",0.707106781186548,10325,6415
3525003,"MINISTERIO DA SAUDE",-1.22271542875994,16517,64863.7
3525003,"MINISTERIO DAS CIDADES",-0.00367680731836459,36676,36805.6363636364
3525003,"MINISTERIO DO ESPORTE",-0.458734491150288,14723,34974.125
3525003,"MINISTERIO DO TURISMO",0.171774583362834,32005,26921.3333333333
3525003,"Presidencia da República",-1.15382472700095,8985,16733.3333333333
3525102,"MINISTERIO DAS CIDADES",-0.997657179825442,19896,38298.5
3525201,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.42622749278473,29078,15254.7777777778
3525201,"MINISTERIO DAS CIDADES",2.22782006623854,149063,52248.375
3525201,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.126247998592449,8346,8797
3525201,"MINISTERIO DO ESPORTE",0.891886624883852,25819,18136.8
3525300,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.663426074111984,11317,26410
3525300,"MINISTERIO DA SAUDE",2.6108425423672,344752,85913.2
3525300,"MINISTERIO DAS CIDADES",2.63382930128326,267354,51490.5555555556
3525300,"MINISTERIO DO ESPORTE",-1.28775937055782,14407,33672.5
3525300,"MINISTERIO DO TURISMO",-0.681080510104895,16184,32583.75
3525409,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.762318253257509,21818,16913.4
3525508,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.685525416467278,13048,29526.6666666667
3525508,"MINISTERIO DA CULTURA",1,2,2
3525508,"MINISTERIO DO ESPORTE",-0.764069934873691,9635,11502
3525508,"MINISTERIO DO MEIO AMBIENTE",1,14244,14244
3525607,"MINISTERIO DAS CIDADES",-0.682201082763937,9717,17268.4
3525607,"MINISTERIO DO ESPORTE",0.924566258978061,26762,18788.3333333333
3525706,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.08982970553349,21818,11561.2
3525706,"MINISTERIO DA CULTURA",-0.707106781186547,12173,16968.5
3525706,"MINISTERIO DA SAUDE",1.9060626328,132762,42340.3333333333
3525706,"MINISTERIO DAS CIDADES",-1.12667367980032,4937,29375.4545454545
3525706,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.02480624393313,12488,6656
3525805,"MINISTERIO DAS CIDADES",-0.693373308003022,9717,19180.6666666667
3525805,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.849432134900574,13277,8588.33333333333
3525904,"MINISTERIO DA CULTURA",-0.560250967109519,38544,67024.1428571429
3525904,"MINISTERIO DA EDUCACAO",-0.92369490009974,10781,73018
3525904,"MINISTERIO DA JUSTICA",-0.568318176977488,18277,53289.1111111111
3525904,"MINISTERIO DA SAUDE",-0.55535581014694,124691,216954.181818182
3525904,"MINISTERIO DAS CIDADES",-1.52761115988462,29659,58418.375
3525904,"MINISTERIO DO ESPORTE",-0.249367008542505,29136,37266.375
3525904,"Presidencia da República",-0.393605443157687,10255,23626.6666666667
3526001,"MINISTERIO DAS CIDADES",-0.727930852742607,9717,21320.125
3526100,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.556671685707309,9635,23733.5714285714
3526100,"MINISTERIO DAS CIDADES",0.43581136987397,25946,19673.125
3526100,"MINISTERIO DO TURISMO",0.577350269189625,11317,10756.3333333333
3526209,"MINISTERIO DAS CIDADES",-1.24087144385634,25213,31997
3526209,"MINISTERIO DO ESPORTE",0.435016716448737,20952,18768.2
3526209,"MINISTERIO DO TURISMO",-0.485348714529387,9635,12054.6
3526407,"MINISTERIO DA SAUDE",-0.9237844577842,5209,11972.8333333333
3526407,"MINISTERIO DAS CIDADES",1.27078298567317,38354,20297.2
3526407,"MINISTERIO DO ESPORTE",0.65846173623522,11317,10574.6
3526407,"MINISTERIO DO TURISMO",-0.651778507490088,9635,17299.6666666667
3526506,"MINISTERIO DAS CIDADES",-1.01449964466916,9717,19522.1111111111
3526506,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.15470053837925,26554,10521.3333333333
3526605,"MINISTERIO DAS CIDADES",-0.446984769643104,9717,11464.3333333333
3526704,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.814579401525501,11317,38086.5
3526704,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO",0.707106781186548,9983,6244
3526704,"MINISTERIO DA SAUDE",1.48088739120159,117167,65458.3333333333
3526704,"MINISTERIO DAS CIDADES",-0.124161251004798,51104,56447.4
3526704,"MINISTERIO DO ESPORTE",-0.836454067314827,10172,27276.7142857143
3526704,"MINISTERIO DO TURISMO",0.673164783095488,19270,15710.6666666667
3526803,"MINISTERIO DA SAUDE",0.709350086989897,57285,37555
3526803,"MINISTERIO DAS CIDADES",-0.72166354337215,11417,34493.5454545455
3526803,"MINISTERIO DO ESPORTE",-0.443925559289064,14133,20499.8888888889
3526902,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.54635724371085,21892,51279.6
3526902,"MINISTERIO DA JUSTICA",-0.171750736141752,26022,30055
3526902,"MINISTERIO DA SAUDE",1.03906523220147,138847,89109.1666666667
3526902,"MINISTERIO DAS CIDADES",-0.0362735091067166,41333,41974.5454545455
3526902,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.0953842388971398,21517,20499.25
3526902,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-1.15467410583208,5209,17069.3333333333
3526902,"Presidencia da República",-0.32380012506487,8346,9273.33333333333
3527009,"MINISTERIO DAS CIDADES",-0.752485677193275,9717,31726.75
3527108,"MINISTERIO DA CULTURA",-0.129313043757466,12173,12992.4
3527108,"MINISTERIO DA SAUDE",-0.429985017785059,49436,119827
3527108,"MINISTERIO DAS CIDADES",-0.350969734174973,33851,52028.2
3527108,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.162221294891455,9983,9114.8
3527108,"MINISTERIO DO ESPORTE",-0.288120394094814,33010,38709.1666666667
3527108,"MINISTERIO DO TURISMO",-0.619275164436076,9635,29565
3527207,"MINISTERIO DA EDUCACAO",-0.707106781186547,17972,28776
3527207,"MINISTERIO DA SAUDE",-0.837744875276476,5209,57855.7
3527207,"MINISTERIO DAS CIDADES",2.31696814723785,142673,51188.7777777778
3527207,"MINISTERIO DO ESPORTE",-0.888217789506871,9635,25776.8888888889
3527256,"MINISTERIO DA SAUDE",-0.707106781186548,3448,10113.5
3527306,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.367318332586898,21818,27091.1666666667
3527306,"MINISTERIO DA SAUDE",-0.665350962227022,30060,69928.1428571429
3527306,"MINISTERIO DAS CIDADES",0.389649089098235,53056,42271.4545454545
3527306,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.322186659805742,13277,17046.25
3527306,"MINISTERIO DO ESPORTE",-0.438658634120902,19270,28304.625
3527405,"MINISTERIO DA SAUDE",0.410652290354397,27131,21781.5
3527405,"MINISTERIO DAS CIDADES",-0.491983924383575,16740,22297.6666666667
3527405,"MINISTERIO DO ESPORTE",0.745313118105743,41088,27281.2
3527504,"MINISTERIO DAS CIDADES",0.688673351782517,48954,30764.2857142857
3527603,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.0287113342231079,21818,22156
3527603,"MINISTERIO DAS CIDADES",-0.933091641722989,9717,27074.7
3527603,"MINISTERIO DO ESPORTE",-1.00582564786575,2505,19076.3333333333
3527603,"MINISTERIO DO TURISMO",-0.981544632843284,9635,20895.4285714286
3527702,"MINISTERIO DAS CIDADES",0.0137457208446409,31461,31011.8333333333
3527801,"MINISTERIO DAS CIDADES",-0.439296596882832,10179,15394.1
3527801,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.231585274309064,9983,10356.5
3527900,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.880170100688877,11296,23165
3528007,"MINISTERIO DA SAUDE",-0.256045241460724,32755,44117.5
3528007,"MINISTERIO DAS CIDADES",-0.0689120838471865,35752,37747.3333333333
3528007,"MINISTERIO DO ESPORTE",-1.10743541299871,9983,22503.5
3528106,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.665805085443645,4892,16101.625
3528106,"MINISTERIO DA SAUDE",1.11790660045217,12910,6874.66666666667
3528205,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.541979988852331,39730,31739.5714285714
3528205,"MINISTERIO DAS CIDADES",1.96337127338669,62677,29191.25
3528205,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.962664296981484,12173,8814.66666666667
3528205,"MINISTERIO DO ESPORTE",-0.537440904389609,9635,14498.2
3528205,"MINISTERIO DO TURISMO",-1.42250287318128,5929,23861.5
3528304,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.700835094581149,4892,12952.1666666667
3528403,"MINISTERIO DAS CIDADES",1.26701539215524,102365,55400.5
3528403,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186548,13277,14540.5
3528403,"MINISTERIO DO ESPORTE",0.697314864420054,28266,22098.375
3528403,"MINISTERIO DO TURISMO",1.5218705447392,39952,22500.3333333333
3528502,"MINISTERIO DA SAUDE",-0.498947863379583,17590,91982.6
3528502,"MINISTERIO DAS CIDADES",2.20838432945099,109274,41519.8181818182
3528502,"MINISTERIO DO ESPORTE",-1.60513225935162,9635,40214.2222222222
3528502,"MINISTERIO DO TURISMO",-0.458261540424178,10882,13947
3528601,"MINISTERIO DAS CIDADES",0.346512566594634,29613,24627.9
3528601,"MINISTERIO DO ESPORTE",-0.632384692294529,9635,10832.6666666667
3528601,"MINISTERIO DO TURISMO",0.0490496108595194,28905,28225.75
3528700,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.707106781186547,13277,7891
3528809,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.103484278876134,13193,14130.625
3528809,"MINISTERIO DAS CIDADES",1.02295438056192,37452,24056.5
3528809,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",1,5209,5209
3528809,"MINISTERIO DO TURISMO",-0.764019043088503,10113,17100.25
3528858,"MINISTERIO DO ESPORTE",-0.536689801035762,9635,15392
3528908,"MINISTERIO DAS CIDADES",0.0704879952145389,19896,19117.875
3528908,"MINISTERIO DO ESPORTE",0.5,9635,8367.75
3529005,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",1.1547005383791,9642,9637.33333333333
3529005,"MINISTERIO DA INTEGRACAO NACIONAL",-0.661758375052992,997,6760.33333333333
3529005,"MINISTERIO DA SAUDE",2.51807339154433,312107,81614.4
3529005,"MINISTERIO DAS CIDADES",1.48183498076348,132252,70018.8181818182
3529005,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.49228579149652,23302,10979.25
3529005,"MINISTERIO DO ESPORTE",-0.797679064145293,13048,22549.8888888889
3529104,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.565241978953577,4892,10234
3529104,"MINISTERIO DAS CIDADES",-0.664412946484613,10179,19071.8888888889
3529203,"MINISTERIO DA SAUDE",-0.278107497067868,10851,16250.8
3529203,"MINISTERIO DAS CIDADES",0.0604935224773515,30851,29637.2857142857
3529203,"MINISTERIO DO ESPORTE",1.05318844557138,36922,22479
3529302,"MINISTERIO DA SAUDE",1.67415984190777,120969,54755.8181818182
3529302,"MINISTERIO DAS CIDADES",-0.591901601279676,19434,38104.3
3529302,"MINISTERIO DO ESPORTE",0.0243264566110583,31453,30997.4545454545
3529401,"MINISTERIO DA CULTURA",0.686569138691612,33920,22307.2857142857
3529401,"MINISTERIO DA JUSTICA",0.882689805798865,44551,28644.8571428571
3529401,"MINISTERIO DA SAUDE",-0.332979115648721,60181,87790.1111111111
3529401,"MINISTERIO DAS CIDADES",1.28088522704897,123211,63255
3529401,"MINISTERIO DO ESPORTE",0.0437267056530078,59153,57482.9
3529401,"MINISTERIO DO TRABALHO E EMPREGO",1,5209,5209
3529401,"MINISTERIO DO TURISMO",-0.427524834930509,31527,253998.4
3529401,"Presidencia da República",-0.511917702377052,2996,14925.3333333333
3529500,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.233537400434064,11317,13969.3333333333
3529500,"MINISTERIO DO TURISMO",-0.707106781186548,11317,12725
3529609,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.196229074243802,14527,17070.2857142857
3529658,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.0113985822004322,26710,26540.7142857143
3529658,"MINISTERIO DAS CIDADES",-0.715934479347323,11417,24090.8
3529708,"MINISTERIO DA CULTURA",1,5209,5209
3529708,"MINISTERIO DAS CIDADES",-0.360064611694099,19896,30018.5
3529708,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",0.707106781186547,12173,8691
3529708,"MINISTERIO DO ESPORTE",-0.855271542001179,2,13972
3529807,"MINISTERIO DAS CIDADES",-0.826159261837179,9717,45528.3
3529906,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.63096338514504,4892,13646.5
3529906,"MINISTERIO DA INTEGRACAO NACIONAL",1,7310,7310
3529906,"MINISTERIO DAS CIDADES",1.5592977703566,64343,36269.75
3529906,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1,13277,13277
3529906,"MINISTERIO DO TURISMO",1,21892,21892
3530003,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.935023157257793,26710,16539.8571428571
3530003,"MINISTERIO DA CULTURA",1,23076,23076
3530003,"MINISTERIO DAS CIDADES",-0.467282547959873,9717,16641.1428571429
3530003,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186548,9983,11630
3530003,"MINISTERIO DO ESPORTE",-0.904895941158538,9543,26944.4
3530003,"MINISTERIO DO TURISMO",1.1417531201295,37677,20481.6666666667
3530102,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.957314032247767,4892,10300.5
3530102,"MINISTERIO DA CULTURA",-0.707106781186548,9983,11078
3530102,"MINISTERIO DAS CIDADES",2.27592224085539,150112,44053.5
3530102,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186548,12488,12882.5
3530102,"MINISTERIO DO ESPORTE",-0.181766588772275,23707,27009.8333333333
3530201,"MINISTERIO DAS CIDADES",1.46857028098696,54266,23708.5
3530201,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",0.707106781186548,31733,21328.5
3530201,"MINISTERIO DO TURISMO",0.707106781186548,16184,13148.5
3530300,"MINISTERIO DA SAUDE",1.13198306158714,93861,49125.6666666667
3530300,"MINISTERIO DAS CIDADES",-0.667855284413285,21134,33717.8181818182
3530300,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",1.62210894031086,33164,15481
3530300,"MINISTERIO DO ESPORTE",-0.741338413498906,9635,20824.6
3530300,"MINISTERIO DO TURISMO",-0.707109017515464,9635,21729.375
3530409,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.866025403784439,9784,7338
3530409,"MINISTERIO DO ESPORTE",-0.879535785017236,9635,15130
3530508,"MINISTERIO DA SAUDE",-0.887436604578,2505,35644.125
3530508,"MINISTERIO DAS CIDADES",0.307690408157939,55186,46273.4
3530508,"MINISTERIO DO TURISMO",0.539108258263091,19871,14585.4
3530607,"MINISTERIO DA CULTURA",-0.808083109212436,10805,20492.2
3530607,"MINISTERIO DA INTEGRACAO NACIONAL",1,10924,10924
3530607,"MINISTERIO DA JUSTICA",0.119202245256014,25571,24133.8333333333
3530607,"MINISTERIO DA SAUDE",-1.54835903953226,29723,102056.1
3530607,"MINISTERIO DAS CIDADES",1.25533080471169,99204,49151.6666666667
3530607,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.727863115855679,2505,27947.8571428571
3530607,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-0.0844045302392065,16124,16833
3530607,"MINISTERIO DO ESPORTE",0.278400018338821,37307,31587.375
3530706,"MINISTERIO DA SAUDE",-0.625230221779028,10851,51755.9
3530706,"MINISTERIO DO ESPORTE",-0.713616386495151,13048,21934.7777777778
3530805,"MINISTERIO DA SAUDE",0.838072807408328,87287,55327.4
3530805,"MINISTERIO DAS CIDADES",-0.852800874041978,14956,42319.8181818182
3530805,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.821543066427121,2505,7798.25
3530805,"MINISTERIO DO ESPORTE",-0.303080420282388,28919,34064.125
3530904,"MINISTERIO DA CULTURA",1,12173,12173
3530904,"MINISTERIO DAS CIDADES",-0.250642086761386,21134,24363.1111111111
3530904,"MINISTERIO DO ESPORTE",0.0357056011188799,19618,19295.4
3531001,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.675649812687616,4892,11909.8571428571
3531001,"MINISTERIO DAS CIDADES",-0.893001666139998,10486,21822.1666666667
3531100,"MINISTERIO DAS CIDADES",0.498401475395082,40902,27143.3
3531209,"MINISTERIO DO ESPORTE",-1.08684639663492,9983,17471.6666666667
3531308,"MINISTERIO DA SAUDE",0.266020270579213,38449,31372.4285714286
3531308,"MINISTERIO DAS CIDADES",0.890223485887595,54775,37995.5
3531308,"MINISTERIO DO ESPORTE",1.66275107531135,43636,22821.3333333333
3531308,"MINISTERIO DO TURISMO",-1.12612900066774,9635,19952.5714285714
3531407,"MINISTERIO DA SAUDE",-1.1106578037424,5209,55430.3333333333
3531407,"MINISTERIO DAS CIDADES",-1.00468077376739,9717,36407.4545454545
3531407,"MINISTERIO DO ESPORTE",0.793018684128553,28905,21149.8571428571
3531407,"MINISTERIO DO TURISMO",-1.22644855435378,9635,13572.2857142857
3531506,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.649415161164827,6959,19609.4
3531506,"MINISTERIO DA SAUDE",-0.262404098929339,16692,19859.8
3531506,"MINISTERIO DAS CIDADES",2.4070415012861,47010,21048.1818181818
3531605,"MINISTERIO DAS CIDADES",0.181556679760414,19434,17629.3333333333
3531704,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.00774520624862,4892,14460.8
3531704,"MINISTERIO DAS CIDADES",0.148639740984128,43894,40214
3531704,"MINISTERIO DO ESPORTE",1,9635,9635
3531803,"MINISTERIO DAS CIDADES",1.90772895263777,99121,41788.3333333333
3531803,"MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME",-0.707106781186547,2505,7891
3531803,"MINISTERIO DO ESPORTE",1.3812746588193,41953,20554.8333333333
3531902,"MINISTERIO DA SAUDE",-0.610885023601833,17746,60423.25
3531902,"MINISTERIO DAS CIDADES",0.744414816637592,35518,27316.2222222222
3531902,"MINISTERIO DO ESPORTE",-1.06344278168082,9635,26354
3532009,"MINISTERIO DAS CIDADES",-0.979858272571329,10179,28471.1428571429
3532058,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-1.33225679744799,4892,18553
3532108,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",0.327606169385359,31453,25986.2222222222
3532108,"MINISTERIO DAS CIDADES",-1.0816038911277,10124,23976.3333333333
3532108,"MINISTERIO DO DESENVOLVIMENTO AGRARIO",-1.76515359082051,5209,11204.6
3532108,"MINISTERIO DO ESPORTE",-0.577350269189626,9635,12846.6666666667
3532157,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.789821260983763,4892,9491.8
3532207,"MINISTERIO DAS CIDADES",-0.0773543561695843,19434,20909.6
3532405,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.606397114802309,13048,43301
3532405,"MINISTERIO DA CULTURA",-0.707106781186547,4,8391.5
3532405,"MINISTERIO DA JUSTICA",1,14816,14816
3532405,"MINISTERIO DAS CIDADES",-1.17432371968387,9717,23096.6666666667
3532405,"MINISTERIO DO MEIO AMBIENTE",1,14244,14244
3532405,"MINISTERIO DO TURISMO",1.00935822862778,21892,13682
3532603,"MINISTERIO DA SAUDE",1.12870007611066,92893,44528.5
3532702,"MINISTÉRIO DA AGRICULTURA,PECUARIA E ABASTECIMENTO",-0.670537163786777,9784,22857.25
