"n1","n2","n3","n4","n5","n6","origem","origem.nome","n1.nome","n2.nome","n3.nome"
1304062,2608800,2801306,2932705,3139201,2708600,1502939,"Dom Eliseu PA","Tabatinga AM","Lajedo PE","Capela SE"
3145356,2904803,3132305,2805505,2705705,2704401,1502954,"Eldorado dos Carajás PA","Novo Oriente de Minas MG","Caatiba BA","Itaipé MG"
2904753,2901155,2205359,2304657,2107258,2109270,1503002,"Faro PA","Buritirama BA","América Dourada BA","João Costa PI"
2801405,2409704,2915908,4113254,3136009,2412708,1503044,"Floresta do Araguaia PA","Carira SE","Pedro Avelino RN","Itanagra BA"
2924678,1302306,1507805,2901205,2707404,2201919,1503077,"Garrafão do Norte PA","Piraí do Norte BA","Jutaí AM","Senador José Porfírio PA"
2206506,3130556,2906899,3163508,2904803,2602605,1503093,"Goianésia do Pará PA","Monsenhor Hipólito PI","Imbé de Minas MG","Caraíbas BA"
1505908,2912608,1200435,1502806,2202729,1506005,1503101,"Gurupá PA","Porto de Moz PA","Ibiquera BA","Santa Rosa do Purus AC"
2101509,2917409,2906600,2901601,2614857,2901809,1503200,"Igarapé-Açu PA","Barão de Grajaú MA","Jacaraci BA","Candiba BA"
2917003,2806305,2404606,2923050,2503753,2913804,1503309,"Igarapé-Miri PA","Itiúba BA","Santa Luzia do Itanhy SE","Ielmo Marinho RN"
2413201,2607950,2304608,2504207,2601003,2701704,1503408,"Inhangapi PA","Senador Georgino Avelino RN","Jaqueira PE","General Sampaio CE"
1505809,1500206,1502806,1505908,1500701,1505205,1503457,"Ipixuna do Pará PA","Portel PA","Acará PA","Curralinho PA"
1303304,2925956,2901304,2705309,1300102,2514305,1503507,"Irituia PA","Novo Aripuanã AM","Rafael Jambeiro BA","Andaraí BA"
2802908,1304203,2606408,2704708,2612505,3101706,1503606,"Itaituba PA","Itabaiana SE","Tefé AM","Gravatá PE"
1302405,2931806,2902104,1505064,2613305,1505486,1503705,"Itupiranga PA","Lábrea AM","Tremedal BA","Araci BA"
5102603,5004809,1301951,1502764,4128633,1501808,1503754,"Jacareacanga PA","Campinápolis MT","Japorã MS","Itamarati AM"
2929305,2906873,2204303,2409902,1100080,1101104,1503804,"Jacundá PA","São Gonçalo dos Campos BA","Capim Grosso BA","Fronteiras PI"
1505106,2919157,2312007,2102309,2107407,2302008,1503903,"Juruti PA","Óbidos PA","Lapão BA","Santana do Acaraú CE"
2513505,2203453,2107803,2612554,2208858,2918456,1504000,"Limoeiro do Ajuru PA","Santana de Mangueira PB","Dom Inocêncio PI","Parnarama MA"
4110201,2915502,1600402,2605004,2615607,1101005,1504059,"Mãe do Rio PA","Inácio Martins PR","Itajuípe BA","Mazagão AP"
1400407,2706406,3120300,2909109,3129657,3170909,1504109,"Magalhães Barata PA","Normandia RR","Pão de Açúcar AL","Cristália MG"
2933307,2918001,2918407,2700300,2604106,1502400,1504208,"Marabá PA","Vitória da Conquista BA","Jequié BA","Juazeiro BA"
2916609,2310308,2517209,1709005,2111953,2208601,1504307,"Maracanã PA","Itapitanga BA","Parambu CE","Vieirópolis PB"
2612406,2603603,2503100,2604205,2409100,2701001,1504406,"Marapanim PA","Sanharó PE","Camutanga PE","Cabaceiras PB"
2600054,2311801,2109908,2606804,2604007,2307601,1504422,"Marituba PA","Abreu E Lima PE","Russas CE","Santa Inês MA"
3100609,1508159,5003157,1200179,4105201,2914901,1504455,"Medicilândia PA","Água Boa MG","Uruará PA","Coronel Sapucaia MS"
1400704,1502509,1501105,1501956,1301803,1500701,1504505,"Melgaço PA","Uiramutã RR","Chaves PA","Bagre PA"
2904209,2511905,2925931,2205904,2606705,1505601,1504604,"Mocajuba PA","Botuporã BA","Pitimbu PB","Quixabeira BA"
1502301,2914000,2204402,3132305,2926657,2933505,1504703,"Moju PA","Capitão Poço PA","Ipirá BA","Gilbués PI"
2925808,2601052,2302404,2600203,1503903,2902500,1504802,"Monte Alegre PA","Queimadas BA","Araçoiaba PE","Boa Viagem CE"
2925709,2515906,1505650,1501600,3115458,2933059,1504901,"Muaná PA","Presidente Jânio Quadros BA","Serraria PB","Placas PA"
1302801,1505205,2208650,2205565,2206357,2208874,1504950,"Nova Esperança do Piriá PA","Maraã AM","Oeiras do Pará PA","Queimada Nova PI"
1706506,3163003,2513901,2800506,2503308,1200138,1504976,"Nova Ipixuna PA","Darcinópolis TO","São José da Safira MG","São Bento PB"
2608453,2904001,2413805,2917359,3129608,2513307,1505007,"Nova Timboteua PA","Lagoa do Carro PE","Boninal BA","Taboleiro Grande RN"
5202502,5000203,5002209,4302303,3204559,3112000,1505031,"Novo Progresso PA","Aruanã GO","Água Clara MS","Bonito MS"
2613305,1503705,2914000,1502301,1302405,2902104,1505064,"Novo Repartimento PA","São Joaquim do Monte PE","Itupiranga PA","Ipirá BA"
1503903,2919157,2302008,2501906,2107407,2923035,1505106,"Óbidos PA","Juruti PA","Lapão BA","Barro CE"
2209872,2708105,1504950,1500206,2208874,2208650,1505205,"Oeiras do Pará PA","São João da Fronteira PI","Santana do Mundaú AL","Nova Esperança do Piriá PA"
2402600,2205508,2706703,2615300,2408201,1400209,1505304,"Oriximiná PA","Ceará-Mirim RN","José de Freitas PI","Penedo AL"
2501708,2404101,2401503,2401859,2925758,2927002,1505403,"Ourém PA","Barra de São Miguel PB","Galinhos RN","Barcelona RN"
4318507,3204500,2615409,4125100,4121703,3154150,1505437,"Ourilândia do Norte PA","São José do Norte RS","Santa Leopoldina ES","Toritama PE"
1302108,1507805,2931806,1503705,1302405,2924405,1505486,"Pacajá PA","Japurá AM","Senador José Porfírio PA","Tremedal BA"
3120870,2902203,2600302,2806800,2505105,2509602,1505494,"Palestina do Pará PA","Curral de Dentro MG","Aramari BA","Agrestina PE"
4111258,4104428,1200450,2923001,4319208,2911204,1505502,"Paragominas PA","Itaperuçu PR","Candói PR","Senador Guiomard AC"
3302007,2914802,2903201,3300407,5102504,3305554,1505536,"Parauapebas PA","Itaguaí RJ","Itabuna BA","Barreiras BA"
2201960,2902302,2500403,2800209,3118106,2920106,1505551,"Pau D'Arco PA","Brasileira PI","Aratuípe BA","Alagoa Nova PB"
2606705,2209906,2614402,2925931,2703403,1711951,1505601,"Peixe-Boi PA","Ibirajuba PE","São João da Serra PI","Solidão PE"
1500347,3102407,3156007,3145307,3162401,2913457,1505635,"Piçarra PA","Água Azul do Norte PA","Alvorada de Minas MG","Rio Vermelho MG"
2202505,1501600,2901304,1504901,2918753,2916708,1505650,"Placas PA","Caracol PI","Bonito PA","Andaraí BA"
2210383,2208106,2503506,2511608,3145877,2911808,1505700,"Ponta de Pedras PA","São Miguel da Baixa Grande PI","Pimenteiras PI","Cacimba de Dentro PB"
1500701,1503457,1301951,1505908,1502806,1501808,1505809,"Portel PA","Anajás PA","Ipixuna do Pará PA","Itamarati AM"
1502806,1503101,2912608,2202729,1302306,1500206,1505908,"Porto de Moz PA","Curralinho PA","Gurupá PA","Ibiquera BA"
2919603,1500958,1508035,1200435,1300029,2705804,1506005,"Prainha PA","Macajuba BA","Aurora do Pará PA","Tracuateua PA"
3160306,2804458,2931004,2800506,2933257,2515807,1506104,"Primavera PA","Santo Antônio do Jacinto MG","Nossa Senhora Aparecida SE","Tanhaçu BA"
2205706,2202083,2205003,2604700,2901957,2603702,1506112,"Quatipuru PA","Luís Correia PI","Cajueiro da Praia PI","Itainópolis PI"
1508100,4120606,1502152,2601201,1500602,2925303,1506138,"Redenção PA","Tucuruí PA","Prudentópolis PR","Canaã dos Carajás PA"
3142304,4323101,5007554,3202652,1500503,4211058,1506161,"Rio Maria PA","Moeda MG","Vicente Dutra RS","Santa Rita do Pardo MS"
2613008,1301704,2919702,3135506,2601102,1507458,1506187,"Rondon do Pará PA","São Bento do Una PE","Humaitá AM","Macarani BA"
2909604,2918209,2803005,2917805,2918753,1505650,1506195,"Rurópolis PA","Crisópolis BA","Jiquiriçá BA","Itabaianinha SE"
1303536,3132503,4128534,3139300,3127370,3305133,1506203,"Salinópolis PA","Presidente Figueiredo AM","Itamarandiba MG","Ventania PR"
3157500,3127800,3171600,2909307,2512507,2502607,1506302,"Salvaterra PA","Santa Efigênia de Minas MG","Grão Mogol MG","Virgem da Lapa MG"
3119500,2903003,3171071,2411908,3165909,2202752,1506351,"Santa Bárbara do Pará PA","Coronel Murta MG","Barra do Mendes BA","Veredinha MG"
2104099,2112407,2102705,2108454,1300060,2304707,1506401,"Santa Cruz do Arari PA","Formosa da Serra Negra MA","Turiaçu MA","Cantanhede MA"
2608909,2806701,2613909,1501501,2908507,1502202,1506500,"Santa Isabel do Pará PA","Limoeiro PE","São Cristóvão SE","Serra Talhada PE"
2700102,2101806,2804201,2205557,2602407,2900355,1506559,"Santa Luzia do Pará PA","Água Branca AL","Benedito Leite MA","Monte Alegre de Sergipe SE"
2922706,1500859,2913507,3127073,3156007,2933059,1506583,"Santa Maria das Barreiras PA","Nova Canaã BA","Anapu PA","Iguaí BA"
2932606,2516003,2207801,2700805,2916906,2917300,1506609,"Santa Maria do Pará PA","Urandi BA","Solânea PB","Paulistana PI"
2702405,2917300,2807105,2931053,2708006,2903409,1506708,"Santana do Araguaia PA","Delmiro Gouveia AL","Ituberá BA","Simão Dias SE"
2303709,2307304,2307650,2602902,3154606,2905701,1506807,"Santarém PA","Caucaia CE","Juazeiro do Norte CE","Maracanaú CE"
2106102,2923704,1303007,2303006,2408607,1507466,1506906,"Santarém Novo PA","Loreto MA","Paratinga BA","Nhamundá AM"
2303808,2926301,2930774,2411205,2925402,2928950,1507003,"Santo Antônio do Tauá PA","Cedro CE","Riachão do Jacuípe BA","Sobradinho BA"
2208700,2506608,2921708,2918803,2410108,2411403,1507102,"São Caetano de Odivelas PA","Redenção do Gurguéia PI","Ibiara PB","Morro do Chapéu BA"
2203602,1701309,2500205,2922409,2914653,1100130,1507151,"São Domingos do Araguaia PA","Eliseu Martins PI","Aragominas TO","Aguiar PB"
1508035,3162450,3108255,1300029,2210623,2703809,1507201,"São Domingos do Capim PA","Tracuateua PA","São João das Missões MG","Bonito de Minas MG"
2920700,1508159,1507755,1504455,5106174,3305703,1507300,"São Félix do Xingu PA","Maraú BA","Uruará PA","Sapucaia PA"
2903276,2927804,2513307,2608453,2904100,2923308,1507409,"São Francisco do Pará PA","Barrocas BA","Santa Cruz da Vitória BA","Santa Helena PB"
1508357,2932309,2906303,2613008,3102209,2801405,1507458,"São Geraldo do Araguaia PA","Vitória do Xingu PA","Ubatã BA","Canavieiras BA"
2210656,2106102,2904852,2930907,2910776,2100709,1507466,"São João da Ponta PA","Sigefredo Pacheco PI","Loreto MA","Cabaceiras do Paraguaçu BA"
2203859,2910404,2512721,3137007,2201507,2509339,1507474,"São João de Pirabas PA","Floresta do Piauí PI","Encruzilhada BA","Pedro Régis PB"
2611507,2206670,2603801,2900405,1301001,2923209,1507508,"São João do Araguaia PA","Quipapá PE","Morro do Chapéu do Piauí PI","Capoeiras PE"
2613107,2504405,2931301,1302702,2501104,2508901,1507607,"São Miguel do Guamá PA","São Caitano PE","Conceição PB","Tapiramutá BA"
2600401,2707503,2311207,2210375,2203255,2201002,1507706,"São Sebastião da Boa Vista PA","Água Preta PE","Porto Real do Colégio AL","Potengi CE"
2920700,1501253,5106174,1101500,3305703,1507300,1507755,"Sapucaia PA","Maraú BA","Bannach PA","Nova Nazaré MT"
1505486,2209872,1302306,1503077,1302108,1500206,1507805,"Senador José Porfírio PA","Pacajá PA","São João da Fronteira PI","Jutaí AM"
2922201,2305803,2309300,2604205,2503100,3121001,1507904,"Soure PA","Muniz Ferreira BA","Ipu CE","Nova Russas CE"
1300706,2708006,2601102,2709301,1506708,2613008,1507953,"Tailândia PA","Boca do Acre AM","Santana do Ipanema AL","Araripina PE"
2304509,2932002,2103752,2200103,2615201,2105948,1507961,"Terra Alta PA","Frecheirinha CE","Uauá BA","Davinópolis MA"
3136520,2200202,2411205,2908200,2105427,2613602,1507979,"Terra Santa PA","José Gonçalves de Minas MG","Água Branca PI","Santa Cruz RN"
2906303,1508159,1504455,2922102,2804102,2914901,1508001,"Tomé-Açu PA","Canavieiras BA","Uruará PA","Medicilândia PA"
1507201,3108255,3162450,1506005,1300029,2606507,1508035,"Tracuateua PA","São Domingos do Capim PA","Bonito de Minas MG","São João das Missões MG"
2207751,1200344,1712405,3132305,2611705,1200807,1508050,"Trairão PA","Passagem Franca do Piauí PI","Manoel Urbano AC","Lizarda TO"
4308300,5004304,4304689,4320263,5212303,4313953,1508084,"Tucumã PA","Fontoura Xavier RS","Iguatemi MS","Capela de Santana RS"
1506138,2606002,1500602,2925303,2913903,2922003,1508100,"Tucuruí PA","Redenção PA","Garanhuns PE","Altamira PA"
1100700,1101492,1101401,5007703,1101500,2500205,1508126,"Ulianópolis PA","Campo Novo de Rondônia RO","São Francisco do Guaporé RO","Monte Negro RO"
1504455,1508001,2922102,2906303,5003157,2804102,1508159,"Uruará PA","Medicilândia PA","Tomé-Açu PA","Mundo Novo BA"
2615300,2200400,2801306,2506004,1304062,3109402,1508209,"Vigia PA","Timbaúba PE","Altos PI","Capela SE"
1500909,2924207,2206357,1303908,1300029,2202539,1508308,"Viseu PA","Augusto Corrêa PA","Pedro Alexandre BA","Milton Brandão PI"
1507458,2932309,3135506,3102209,3146206,2611309,1508357,"Vitória do Xingu PA","São Geraldo do Araguaia PA","Ubatã BA","Jequeri MG"
5215603,1101302,3155306,1100601,2414209,4114302,1508407,"Xinguara PA","Padre Bernardo GO","Mirante da Serra RO","Rio Manso MG"
3532157,4116505,5106000,4110904,3509957,2919926,1600055,"Serra do Navio AP","Nantes SP","Nova Aliança do Ivaí PR","Nortelândia MT"
3147501,3505401,3305307,2916005,4106555,3109451,1600105,"Amapá AP","Passabém MG","Barra do Turvo SP","São Sebastião do Alto RJ"
2921104,3140902,4203154,2401305,2504355,5005608,1600154,"Pedra Branca do Amapari AP","Medeiros Neto BA","Matipó MG","Calmon SC"
1100031,4202438,2506202,2207009,2514909,2409902,1600204,"Calçoene AP","Cabixi RO","Bocaina do Sul SC","Frei Martinho PB"
2406700,2301802,2607752,1713700,1720002,2403707,1600212,"Cutias AP","Lajes RN","Baixio CE","Itapissuma PE"
4310850,5205521,5200803,3129301,3160603,4202875,1600238,"Ferreira Gomes AP","Jaboticaba RS","Colinas do Sul GO","Alvorada do Norte GO"
2905503,2924603,2515971,2205904,2611533,2100204,1600253,"Itaubal AP","Caldeirão Grande BA","Pindobaçu BA","Sobrado PB"
3508009,2612208,2400208,2908507,3165206,1713304,1600279,"Laranjal do Jari AP","Buri SP","Salgueiro PE","Açu RN"
2504009,5201108,2609600,3205002,3305109,1200401,1600303,"Macapá AP","Campina Grande PB","Anápolis GO","Olinda PE"
1101435,2605004,1504059,2915502,1101609,2514503,1600402,"Mazagão AP","Nova União RO","Cupira PE","Mãe do Rio PA"
4311759,3301603,4124905,4309753,4105102,4207684,1600501,"Oiapoque AP","Manoel Viana RS","Duas Barras RJ","São João do Caiuá PR"
2403806,2806602,2923506,2407609,3138906,2913200,1600535,"Porto Grande AP","Florânia RN","Santo Amaro das Brotas SE","Palmeiras BA"
3147956,2609709,3117836,3111150,2307635,2307106,1600550,"Pracuúba AP","Patis MG","Orobó PE","Cônego Marinho MG"
3135100,2909802,2603454,2600054,2108207,3523206,1600600,"Santana AP","Janaúba MG","Cruz das Almas BA","Camaragibe PE"
3146305,2515104,2412559,2600807,3150570,3134004,1600709,"Tartarugalzinho AP","Padre Paraíso MG","São Sebastião de Lagoa de Roça PB","São Miguel do Gostoso RN"
2203305,2514701,2804003,2411502,1200385,2605509,1600808,"Vitória do Jari AP","Demerval Lobão PI","São José do Sabugi PB","Maruim SE"
4302303,4310579,3164308,5208152,4321352,5002209,1700251,"Abreulândia TO","Bom Jesus RS","Itapuca RS","São Roque de Minas MG"
1708254,5100359,3122108,3131109,2600104,1713304,1700301,"Aguiarnópolis TO","Fortaleza do Tabocão TO","Alto Boa Vista MT","Divino das Laranjeiras MG"
1701002,3120102,3170479,1718451,2901106,1720853,1700350,"Aliança do Tocantins TO","Ananás TO","Couto de Magalhães de Minas MG","Uruana de Minas MG"
3145703,3113503,1715101,2516904,3123858,2211209,1700400,"Almas TO","Oliveira Fortes MG","Carbonita MG","Novo Acordo TO"
3151107,3524204,3109907,3117900,3507456,4125456,1700707,"Alvorada TO","Pirapetinga MG","Jaborandi SP","Caetanópolis MG"
3118502,2408904,1718451,3171402,3517604,1700350,1701002,"Ananás TO","Consolação MG","Parelhas RN","Pugmil TO"
1712157,2307205,2310605,2304350,2929008,2313807,1701051,"Angico TO","Lavandeira TO","Jati CE","Penaforte CE"
1302009,3123809,2502151,3138658,1718006,1714302,1701101,"Aparecida do Rio Negro TO","Itapiranga AM","Engenheiro Navarro MG","Boa Vista PB"
2203602,2917102,1507151,2914653,2922409,2616209,1701309,"Aragominas TO","Eliseu Martins PI","Itororó BA","São Domingos do Araguaia PA"
3145059,3543006,4108650,1502772,3112703,3113107,1701903,"Araguacema TO","Nova Porteirinha MG","Ribeirão Branco SP","Goioxim PR"
3106002,5214705,5107156,4101853,3115607,3108206,1702000,"Araguaçu TO","Bela Vista de Minas MG","Nova América GO","Reserva do Cabaçal MT"
3303203,5221858,3522109,5107602,3513504,2403251,1702109,"Araguaína TO","Nilópolis RJ","Valparaíso de Goiás GO","Itanhaém SP"
2922409,2915502,2914653,1100080,2908002,1504059,1702158,"Araguanã TO","Mutuípe BA","Itajuípe BA","Itabela BA"
4315404,4103958,3148707,2516904,2211209,1100502,1702208,"Araguatins TO","Redentora RS","Campina do Simão PR","Pedra Azul MG"
4121208,3201605,5220009,3528700,4109658,3169703,1702307,"Arapoema TO","Quitandinha PR","Conceição da Barra ES","São João D'Aliança GO"
3171709,5106315,3101300,1718899,5002803,3101805,1702406,"Arraias TO","Virgínia MG","Novo Santo Antônio MT","Alagoa MG"
3141009,3170479,5105309,2609501,1715507,3116506,1702554,"Augustinópolis TO","Mato Verde MG","Uruana de Minas MG","Luciara MT"
4105003,4313441,4116109,4305157,4107751,4314472,1702703,"Aurora do Tocantins TO","Catanduvas PR","Novo Tiradentes RS","Moreira Sales PR"
2806107,2511301,2106508,2200608,2400604,2306801,1702901,"Axixá do Tocantins TO","Rosário do Catete SE","Piancó PB","Matinha MA"
2504850,3138658,1714302,3164209,3132107,3149408,1703008,"Babaçulândia TO","Coxixola PB","Lontra MG","Nazaré TO"
2927101,1714302,2504850,3112703,3154457,2309508,1703057,"Bandeirantes do Tocantins TO","Rodelas BA","Nazaré TO","Coxixola PB"
2616100,2411007,3106655,2805307,2701001,2311702,1703073,"Barra do Ouro TO","Verdejante PE","Rodolfo Fernandes RN","Berizal MG"
1720499,3125507,3170305,4108650,5106109,3165503,1703107,"Barrolândia TO","São Valério TO","São Gonçalo do Rio Preto MG","Umburatiba MG"
2401008,2615904,2310209,1722081,2930774,2928950,1703206,"Bernardo Sayão TO","Apodi RN","Tuparetama PE","Paracuru CE"
5215256,3150000,3137908,3131158,3164431,4210704,1703305,"Bom Jesus do Tocantins TO","Novo Planalto GO","Pescador MG","Lamim MG"
3154408,3205150,4101655,5107263,3101631,4113759,1703602,"Brasilândia do Tocantins TO","Ressaquinha MG","Vila Pavão ES","Arapuã PR"
5209291,3503158,5213855,3120409,4124202,4210308,1703701,"Brejinho de Nazaré TO","Guaraíta GO","Arapeí SP","Morro Agudo de Goiás GO"
2312601,2507804,2304905,2517407,2604304,2310001,1703800,"Buriti do Tocantins TO","São Luís do Curu CE","Junco do Seridó PB","Groaíras CE"
2402105,2106805,2204808,2305605,2101251,2311108,1703826,"Cachoeirinha TO","Campo Redondo RN","Mirinzal MA","Ipiranga do Piauí PI"
2612703,3130556,1502301,2906899,2206506,1503093,1703842,"Campos Lindos TO","Santa Maria do Cambucá PE","Imbé de Minas MG","Capitão Poço PA"
4306072,3142106,4323457,3164431,4102901,5219605,1703867,"Cariri do Tocantins TO","Cristal do Sul RS","Miradouro MG","Vila Nova do Sul RS"
3157302,3102506,3140530,3162807,3162575,3100906,1703883,"Carmolândia TO","Santa Bárbara do Tugúrio MG","Amparo do Serra MG","Martins Soares MG"
2907608,2311355,2112902,2930808,2612802,1715259,1703891,"Carrasco Bonito TO","Central BA","Quixelô CE","Vitória do Mearim MA"
5205513,3160603,3100302,4306072,4323457,5204854,1703909,"Caseara TO","Cocalzinho de Goiás GO","Santo Hipólito MG","Abre Campo MG"
2707008,2918555,2927903,2924900,2931707,2933109,1704105,"Centenário TO","Pindoba AL","Jussari BA","Santa Inês BA"
2111102,2201408,2801603,3122355,2111508,2929602,1704600,"Chapada de Areia TO","São João dos Patos MA","Barro Duro PI","Cedro de São João SE"
5100102,3148509,3122207,2914505,3134707,5213509,1705102,"Chapada da Natividade TO","Acorizal MT","Pavão MG","Divinolândia de Minas MG"
3303708,3301207,4126801,3504404,3301850,5108055,1705508,"Colinas do Tocantins TO","Paraíba do Sul RJ","Carmo RJ","Tapejara PR"
